Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,TotalUniqueProducts,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Segment_At Risk,Segment_Champions,Segment_Lost,Segment_Loyal,Segment_Potential
-0.5350417419422683,-0.4822825190193835,-0.4676043028613264,-0.6583560797464438,-0.48109788443786805,-0.5010329149603884,-0.3931155476521062,-0.4280808726017877,-0.20282717473545225,-0.5827757431369528,-0.8467826495588937,0.15813847976715376,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,0.08718407966225662,-0.20474849590587801,-0.9602512278798555,-0.48109788443786805,0.5787395320499342,0.6399246568840242,-0.4080095230733617,0.8275537205263451,-0.4280808726017877,0.4539060271555462,-0.45305299426678663,-0.4556821331220904,-0.1860516711112116,False,False,False,False,True
1.2509254574688335,-0.4822825190193835,-0.6096351631069918,0.1773351385861079,-0.8207296329270912,-0.5801833887122104,-0.3931155476521062,-0.8111217600037984,-0.20282717473545225,-0.8517648123178782,-0.31776355144569707,-0.2686933750534727,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.717472854403514,0.704743181434575,-0.8207296329270912,-1.4961455479062795,-3.103898992330246,0.6122852969061102,-3.1047659034168364,-0.8111217600037984,-1.3290843148083966,-0.45305299426678663,-1.3448540876882473,-1.285891549844045,True,False,False,False,False
0.0007484178810622189,-0.4822825190193835,-0.4208417819738609,-0.11284396655770274,-0.5447788372795974,-0.3787094555257542,-0.3931155476521062,0.16389140792859255,-0.20282717473545225,-0.16706536349370443,-0.31776355144569707,0.15813847976715376,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.20474849590587801,0.704743181434575,-0.5447788372795974,0.872006197223244,1.7717601119810877,-0.12527722356097787,0.6309377393291862,0.16389140792859255,-0.4375891438264252,-1.351682860782756,-0.4556821331220904,-0.9192782569331006,True,False,False,False,False
-0.5945739819226383,0.37470373110408745,0.2783929629636608,-0.19497540379429212,0.4741164081880722,0.5027390021649919,-0.23246267190121647,0.1856550947127977,0.24631870030797842,0.505407309458609,0.21125554666749952,-0.6955252298740991,-0.03332407793031348,-0.15553432591453376,-0.8160003898670866,-0.5822189525093051,0.8653667313011113,1.3334245795870303,0.4625621764433845,0.4741164081880722,-0.7830382226576732,-0.9183924195397796,-0.4080095230733617,-0.6798354686518743,0.1856550947127977,0.4539060271555462,1.3442067387651524,1.3226617760102235,1.2804015005325664,False,True,False,False,False
0.04043657786797559,-0.19662043564489318,0.21852697452722913,-0.9489444709787945,2.363318009159376,0.9110834917482559,-0.3255188569441677,2.588366115689047,0.4065940928839268,1.9298266985303274,-0.8467826495588937,0.15813847976715376,-0.03332407793031348,0.026325848938841375,-0.9189891267404845,-0.5822189525093051,-0.6909985719765982,-0.20474849590587801,-1.0166048848104976,2.363318009159376,-1.1400452924901359,-0.7496310884370095,-0.6661564052368426,0.6309377393291862,2.588366115689047,-0.4375891438264252,0.44557687224918285,1.3226617760102235,0.5471749147106774,False,False,False,True,False
2.362193937102408,-0.4822825190193835,-0.289376071367457,1.6118994396277517,-0.6721407429630561,-0.4272790644189178,-0.3931155476521062,-0.07115640934082314,-0.20282717473545225,-0.33212683776381774,-0.31776355144569707,1.0118021894084066,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.717472854403514,0.704743181434575,-0.6721407429630561,0.20161546581269008,-0.31007515676769304,0.12057694992805144,-0.3521421666566092,-0.07115640934082314,-1.3290843148083966,-0.45305299426678663,0.43348982144406656,-0.552664964022156,False,False,False,False,True
-0.8525470218375752,-0.19662043564489318,-0.38093750872167303,-0.9120477098725621,0.1769386282600019,-0.4650554268913783,-0.3931155476521062,-0.7414779622943419,-0.5092577552916185,-0.6439096224962539,0.21125554666749952,0.15813847976715376,-0.03332407793031348,-0.8664422821595457,2.7886054007018375,1.8994377174062436,0.8653667313011113,0.3079758625917581,-0.27672720721393157,0.1769386282600019,0.2278501834639767,0.6579979875060166,-0.4080095230733617,0.9848465054840725,-0.7414779622943419,1.3454011981375176,-0.45305299426678663,-0.4556821331220904,0.1805616217997329,False,False,False,True,False
-0.5747299019291817,-0.19662043564489318,-0.1642322091399403,-0.9298665344586389,1.1958338737276715,-0.18622989435655046,-0.2600165081491888,-0.06680367198398211,-0.3308450575950838,-0.12427164794219359,0.21125554666749952,1.438634044229033,-0.03332407793031348,0.07592407844430732,-0.9225404624947395,-0.5822189525093051,0.08718407966225662,-0.20474849590587801,0.17194497045395657,1.1958338737276715,-0.47609689343217637,-0.0982328661947339,-0.4080095230733617,0.49986041853108,-0.06680367198398211,0.4539060271555462,-0.45305299426678663,0.43348982144406656,0.1805616217997329,False,False,False,True,False
1.409678097416487,-0.4822825190193835,-0.5659569379437712,0.00018287089894823664,-0.7570486800853619,-0.5657923934846064,-0.3931155476521062,-0.7414779622943419,-0.20282717473545225,-0.8028577088304372,-0.8467826495588937,-1.1223570846947257,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.717472854403514,0.704743181434575,-0.7570486800853619,-0.8215385225874835,-1.114559034263451,0.12057694992805144,-1.4662993934405106,-0.7414779622943419,-1.3290843148083966,-0.45305299426678663,-1.3448540876882473,-1.285891549844045,True,False,False,False,False
0.41747409774365263,-0.4822825190193835,-0.5307748938594491,-0.715274447234818,-0.5023248687184445,-0.5442059006432004,-0.3931155476521062,-0.6370122657301571,-0.20282717473545225,-0.7294970535992756,-0.31776355144569707,1.0118021894084066,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.20474849590587801,0.704743181434575,-0.5023248687184445,-0.11195187373363924,0.5736564910367231,-0.4080095230733617,0.23770577693486766,-0.6370122657301571,-0.4375891438264252,-0.45305299426678663,-1.3448540876882473,-0.9192782569331006,True,False,False,False,False
-0.4358213419749849,-0.4822825190193835,-0.2631787148276744,0.11593577308089945,-0.4174169315961387,-0.224006256829011,-0.3931155476521062,0.9125622333052499,-0.20282717473545225,0.35868599899628606,0.21125554666749952,1.0118021894084066,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,0.08718407966225662,-0.20474849590587801,0.704743181434575,-0.4174169315961387,-0.1622634751168419,-0.10219021641011916,-0.24820431030549253,-0.024448864661344084,0.9125622333052499,0.4539060271555462,-1.351682860782756,0.43348982144406656,-0.1860516711112116,False,False,False,False,True
0.11981289784180234,0.08904164772959715,-0.2056690516961008,-0.028973439824563137,-0.43864391587671514,-0.058509811711564795,0.6142513218280637,-0.2481677285190249,0.4431174099136388,0.18751113679024264,-0.31776355144569707,-1.549188939515352,-0.03332407793031348,1.0017576958796717,-0.9379607361645315,-0.5822189525093051,-0.6909985719765982,-0.20474849590587801,-1.2932501097427411,-0.43864391587671514,-0.4372534492362412,0.8979748996185324,-0.4080095230733617,0.49986041853108,-0.2481677285190249,-0.4375891438264252,1.3442067387651524,0.43348982144406656,0.5471749147106774,False,False,False,True,False
0.29840961778291253,-0.4822825190193835,-0.5952673258822482,4.237074606416845,-0.8631836014882441,-0.6305518720088245,-0.29916729490014304,-1.0548750519868961,-0.20282717473545225,-1.0229396745239214,-0.8467826495588937,-1.1223570846947257,-0.03332407793031348,-0.8664422821595457,0.9004785580228774,-0.5822189525093051,-0.6909985719765982,-0.20474849590587801,0.704743181434575,-0.8631836014882441,1.3147170575887037,0.058841983869592815,3.6854624655189774,-1.4662993934405106,-1.0548750519868961,-0.4375891438264252,-0.45305299426678663,-1.3448540876882473,-0.9192782569331006,True,False,False,False,False
